Q_Analog,Q_Boolean,I_Analog,I_Boolean,bit0,bit1,bit2,bit3
-0.309488883,11111111111100000000000000000000,0.36853158,11111111111111111111111000000000,0,1,1,1
-1.037838236,00000000000000000000000000000000,0.14490715,11111111111111110000000000000000,0,0,1,1
-0.951036162,11100000000000000000000000000000,1.02189823,11111111111111111111111111111110,0,0,1,0
-0.88010189,11111100000000000000000000000000,-0.98683643,11000000000000000000000000000000,0,0,0,0
1.059661157,11111111111111111111111111111111,0.85231353,11111111111111111111111110000000,1,0,1,0
-0.287812375,11111111111110000000000000000000,-0.89620813,11111100000000000000000000000000,0,1,0,0
0.999071095,11111111111111111111111111111110,-0.39030153,11111111100000000000000000000000,1,0,0,1
-0.342028786,11111111111000000000000000000000,-0.93120275,11110000000000000000000000000000,0,1,0,0
0.909144729,11111111111111111111111111100000,0.44010135,11111111111111111111111100000000,1,0,1,1
-1.069046989,00000000000000000000000000000000,0.96800464,11111111111111111111111111111000,0,0,1,0
-0.335421169,11111111111000000000000000000000,0.27328031,11111111111111111100000000000000,0,1,1,1
0.28587617,11111111111111111110000000000000,0.34163242,11111111111111111111100000000000,1,1,1,1
0.893927362,11111111111111111111111111000000,-1.09076811,00000000000000000000000000000000,1,0,0,0
-0.295270872,11111111111110000000000000000000,0.39976325,11111111111111111111111000000000,0,1,1,1
0.899375029,11111111111111111111111111000000,1.00436758,11111111111111111111111111111110,1,0,1,0
-0.41072576,11111111000000000000000000000000,-0.96206163,11100000000000000000000000000000,0,1,0,0
0.290660869,11111111111111111110000000000000,0.27819981,11111111111111111110000000000000,1,1,1,1
0.887951994,11111111111111111111111111000000,0.3325079,11111111111111111111100000000000,1,0,1,1
-0.338894907,11111111111000000000000000000000,1.05568551,11111111111111111111111111111111,0,1,1,0
-0.915658723,11111000000000000000000000000000,1.02294124,11111111111111111111111111111110,0,0,1,0
-0.968214879,11100000000000000000000000000000,-0.25033942,11111111111111100000000000000000,0,0,0,1
-0.984407148,11000000000000000000000000000000,0.87015877,11111111111111111111111110000000,0,0,1,0
0.869266266,11111111111111111111111110000000,0.30548479,11111111111111111111000000000000,1,0,1,1
0.930343969,11111111111111111111111111110000,0.24758771,11111111111111111000000000000000,1,0,1,1
0.946614561,11111111111111111111111111110000,0.25085149,11111111111111111100000000000000,1,0,1,1
-1.046649099,00000000000000000000000000000000,-0.16439562,11111111111111110000000000000000,0,0,0,1
-1.00100956,10000000000000000000000000000000,-0.86585775,11111110000000000000000000000000,0,0,0,0
-0.344931209,11111111110000000000000000000000,0.90711487,11111111111111111111111111100000,0,1,1,0
0.812582727,11111111111111111111111100000000,-0.84817414,11111110000000000000000000000000,1,0,0,0
0.981026603,11111111111111111111111111111100,1.03962471,11111111111111111111111111111111,1,0,1,0
-0.847056229,11111110000000000000000000000000,0.95449883,11111111111111111111111111111000,0,0,1,0
0.996799903,11111111111111111111111111111100,0.32302002,11111111111111111111100000000000,1,0,1,1
0.384574074,11111111111111111111111000000000,0.95939306,11111111111111111111111111111000,1,1,1,0
-0.848445327,11111110000000000000000000000000,-0.8587803,11111110000000000000000000000000,0,0,0,0
-0.386712582,11111111100000000000000000000000,-1.08344914,00000000000000000000000000000000,0,1,0,0
0.212036037,11111111111111110000000000000000,-0.92877658,11110000000000000000000000000000,1,1,0,0
-0.347868172,11111111110000000000000000000000,-0.95913232,11100000000000000000000000000000,0,1,0,0
-0.374397012,11111111100000000000000000000000,-0.38006392,11111111100000000000000000000000,0,1,0,1
-0.914815533,11111000000000000000000000000000,0.83372037,11111111111111111111111110000000,0,0,1,0
-0.784416328,11111111000000000000000000000000,-0.98875338,11000000000000000000000000000000,0,0,0,0
-0.927673376,11111000000000000000000000000000,-0.98478211,11000000000000000000000000000000,0,0,0,0
0.242057759,11111111111111111000000000000000,0.31793375,11111111111111111111000000000000,1,1,1,1
-0.361051831,11111111110000000000000000000000,-0.33853312,11111111111000000000000000000000,0,1,0,1
-0.909562101,11111000000000000000000000000000,-0.91905825,11111000000000000000000000000000,0,0,0,0
0.268117254,11111111111111111100000000000000,0.92544418,11111111111111111111111111100000,1,1,1,0
0.410957011,11111111111111111111111000000000,0.81645513,11111111111111111111111110000000,1,1,1,0
0.222200689,11111111111111111000000000000000,1.0152928,11111111111111111111111111111110,1,1,1,0
0.861801788,11111111111111111111111110000000,0.3602522,11111111111111111111110000000000,1,0,1,1
-0.916042023,11111000000000000000000000000000,-0.8871123,11111100000000000000000000000000,0,0,0,0
1.050562898,11111111111111111111111111111111,0.99024893,11111111111111111111111111111100,1,0,1,0
0.232075768,11111111111111111000000000000000,0.78590271,11111111111111111111111100000000,1,1,1,0
0.225366676,11111111111111111000000000000000,0.92991674,11111111111111111111111111110000,1,1,1,0
0.928007664,11111111111111111111111111100000,0.31921499,11111111111111111111000000000000,1,0,1,1
0.305020124,11111111111111111111000000000000,0.25576974,11111111111111111100000000000000,1,1,1,1
0.915105198,11111111111111111111111111100000,0.314231,11111111111111111111000000000000,1,0,1,1
1.015279641,11111111111111111111111111111110,-0.91532129,11111000000000000000000000000000,1,0,0,0
0.214630213,11111111111111110000000000000000,1.03832155,11111111111111111111111111111111,1,1,1,0
1.017835575,11111111111111111111111111111110,-0.28707688,11111111111110000000000000000000,1,0,0,1
-0.886763583,11111100000000000000000000000000,-0.89749899,11111100000000000000000000000000,0,0,0,0
-0.298233709,11111111111110000000000000000000,0.96177865,11111111111111111111111111111000,0,1,1,0
0.218935296,11111111111111111000000000000000,0.24349337,11111111111111111000000000000000,1,1,1,1
-0.271220416,11111111111111000000000000000000,-0.84843694,11111110000000000000000000000000,0,1,0,0
0.250827988,11111111111111111000000000000000,-0.34253443,11111111111000000000000000000000,1,1,0,1
0.267586114,11111111111111111100000000000000,0.2997225,11111111111111111111000000000000,1,1,1,1
-0.962403608,11100000000000000000000000000000,0.35140423,11111111111111111111110000000000,0,0,1,1
-1.086654683,00000000000000000000000000000000,-0.28391479,11111111111110000000000000000000,0,0,0,1
-0.131378758,11111111111111110000000000000000,-0.29667621,11111111111110000000000000000000,0,1,0,1
-0.27129147,11111111111111000000000000000000,0.14258815,11111111111111110000000000000000,0,1,1,1
0.973684826,11111111111111111111111111111100,-0.4038909,11111111100000000000000000000000,1,0,0,1
-0.825232129,11111110000000000000000000000000,0.23797623,11111111111111111000000000000000,0,0,1,1
0.214187609,11111111111111110000000000000000,0.19989044,11111111111111111000000000000000,1,1,1,1
0.90881932,11111111111111111111111111100000,-0.25983539,11111111111111000000000000000000,1,0,0,1
-0.227368649,11111111111111100000000000000000,0.85350938,11111111111111111111111110000000,0,1,1,0
-0.379050259,11111111100000000000000000000000,-0.96256618,11100000000000000000000000000000,0,1,0,0
0.353762995,11111111111111111111110000000000,-0.71709287,11111111000000000000000000000000,1,1,0,0
-0.231785659,11111111111111100000000000000000,-1.00332464,10000000000000000000000000000000,0,1,0,0
0.389748294,11111111111111111111111000000000,1.04606535,11111111111111111111111111111111,1,1,1,0
-0.936479922,11110000000000000000000000000000,0.95049761,11111111111111111111111111111000,0,0,1,0
0.191366901,11111111111111110000000000000000,-0.90444347,11111000000000000000000000000000,1,1,0,0
-0.242359635,11111111111111100000000000000000,-0.34925802,11111111110000000000000000000000,0,1,0,1
-0.364347221,11111111110000000000000000000000,-0.19495437,11111111111111110000000000000000,0,1,0,1
0.321508872,11111111111111111111000000000000,-0.97271398,11000000000000000000000000000000,1,1,0,0
0.265466507,11111111111111111100000000000000,-1.078072,00000000000000000000000000000000,1,1,0,0
-0.220339058,11111111111111100000000000000000,-1.03225378,00000000000000000000000000000000,0,1,0,0
-1.098451864,00000000000000000000000000000000,0.82886099,11111111111111111111111110000000,0,0,1,0
0.964862106,11111111111111111111111111111000,-0.95321736,11100000000000000000000000000000,1,0,0,0
0.43157072,11111111111111111111111100000000,-0.92010563,11111000000000000000000000000000,1,1,0,0
-0.423016788,11111111000000000000000000000000,-0.26667328,11111111111111000000000000000000,0,1,0,1
-0.371299828,11111111100000000000000000000000,-0.25244991,11111111111111100000000000000000,0,1,0,1
0.347851099,11111111111111111111110000000000,0.37346827,11111111111111111111111000000000,1,1,1,1
-0.887922253,11111100000000000000000000000000,-0.37412392,11111111100000000000000000000000,0,0,0,1
0.995174307,11111111111111111111111111111100,0.8202981,11111111111111111111111110000000,1,0,1,0
-0.242061208,11111111111111100000000000000000,-0.39400621,11111111100000000000000000000000,0,1,0,1
-0.178864684,11111111111111110000000000000000,0.32368742,11111111111111111111100000000000,0,1,1,1
0.936776504,11111111111111111111111111110000,0.339198,11111111111111111111100000000000,1,0,1,1
-0.893637869,11111100000000000000000000000000,0.35302597,11111111111111111111110000000000,0,0,1,1
-0.881166793,11111100000000000000000000000000,-0.32115273,11111111111100000000000000000000,0,0,0,1
0.976224989,11111111111111111111111111111100,0.93436806,11111111111111111111111111110000,1,0,1,0
-0.375034119,11111111100000000000000000000000,-0.30436513,11111111111100000000000000000000,0,1,0,1
0.870810916,11111111111111111111111110000000,-0.27605482,11111111111111000000000000000000,1,0,0,1
-0.323182616,11111111111000000000000000000000,-0.86447456,11111110000000000000000000000000,0,1,0,0
1.068833609,11111111111111111111111111111111,0.95129103,11111111111111111111111111111000,1,0,1,0
1.122373111,11111111111111111111111111111111,-1.01836797,10000000000000000000000000000000,1,0,0,0
-0.893729206,11111100000000000000000000000000,-0.91675922,11111000000000000000000000000000,0,0,0,0
-0.350327859,11111111110000000000000000000000,-0.34781543,11111111110000000000000000000000,0,1,0,1
0.935736159,11111111111111111111111111110000,0.81869349,11111111111111111111111110000000,1,0,1,0
-0.423497599,11111111000000000000000000000000,-0.24867763,11111111111111100000000000000000,0,1,0,1
1.097681075,11111111111111111111111111111111,-0.28183851,11111111111110000000000000000000,1,0,0,1
0.982940873,11111111111111111111111111111100,0.96513292,11111111111111111111111111111000,1,0,1,0
0.916907926,11111111111111111111111111100000,0.97976616,11111111111111111111111111111100,1,0,1,0
-0.431910736,11111111000000000000000000000000,1.01842873,11111111111111111111111111111110,0,1,1,0
-0.35720318,11111111110000000000000000000000,-0.39931929,11111111100000000000000000000000,0,1,0,1
0.912135519,11111111111111111111111111100000,-0.23108893,11111111111111100000000000000000,1,0,0,1
-0.202987196,11111111111111100000000000000000,0.8718827,11111111111111111111111111000000,0,1,1,0
-0.428298359,11111111000000000000000000000000,0.37067687,11111111111111111111111000000000,0,1,1,1
-0.880977245,11111100000000000000000000000000,-0.96900595,11100000000000000000000000000000,0,0,0,0
-0.20335691,11111111111111100000000000000000,0.9477471,11111111111111111111111111110000,0,1,1,0
0.948703988,11111111111111111111111111110000,0.88097045,11111111111111111111111111000000,1,0,1,0
-0.409533309,11111111100000000000000000000000,0.92270785,11111111111111111111111111100000,0,1,1,0
-0.321634329,11111111111100000000000000000000,0.46415792,11111111111111111111111100000000,0,1,1,1
-0.370660148,11111111100000000000000000000000,0.92892762,11111111111111111111111111110000,0,1,1,0
-0.951160606,11100000000000000000000000000000,0.19929803,11111111111111111000000000000000,0,0,1,1
0.92148388,11111111111111111111111111100000,-0.29070613,11111111111110000000000000000000,1,0,0,1
-0.369242672,11111111100000000000000000000000,0.26269469,11111111111111111100000000000000,0,1,1,1
-0.315206864,11111111111100000000000000000000,-0.24388279,11111111111111100000000000000000,0,1,0,1
-0.419371573,11111111000000000000000000000000,-0.40869528,11111111100000000000000000000000,0,1,0,1
0.273365808,11111111111111111100000000000000,0.34270771,11111111111111111111110000000000,1,1,1,1
0.928086145,11111111111111111111111111100000,-1.00964608,10000000000000000000000000000000,1,0,0,0
0.955326891,11111111111111111111111111111000,0.21464548,11111111111111111000000000000000,1,0,1,1
0.186721562,11111111111111110000000000000000,0.99697935,11111111111111111111111111111100,1,1,1,0
0.94738654,11111111111111111111111111110000,0.94537917,11111111111111111111111111110000,1,0,1,0
-1.051304881,00000000000000000000000000000000,0.9879419,11111111111111111111111111111100,0,0,1,0
0.40567534,11111111111111111111111000000000,-0.2715209,11111111111111000000000000000000,1,1,0,1
-0.300714879,11111111111100000000000000000000,-0.93820932,11110000000000000000000000000000,0,1,0,0
-0.248097728,11111111111111000000000000000000,-1.03719614,00000000000000000000000000000000,0,1,0,0
0.298016086,11111111111111111110000000000000,0.95652828,11111111111111111111111111111000,1,1,1,0
0.294357866,11111111111111111110000000000000,-1.09139959,00000000000000000000000000000000,1,1,0,0
-1.00168656,10000000000000000000000000000000,-1.01298024,10000000000000000000000000000000,0,0,0,0
-0.9304663,11110000000000000000000000000000,-0.3338004,11111111111000000000000000000000,0,0,0,1
0.961331079,11111111111111111111111111111000,0.85183519,11111111111111111111111110000000,1,0,1,0
0.435947277,11111111111111111111111100000000,0.97507633,11111111111111111111111111111100,1,1,1,0
1.018408516,11111111111111111111111111111110,-0.40914066,11111111000000000000000000000000,1,0,0,1
-0.951231059,11100000000000000000000000000000,0.27788573,11111111111111111110000000000000,0,0,1,1
-0.358633472,11111111110000000000000000000000,-0.24382511,11111111111111100000000000000000,0,1,0,1
0.240694497,11111111111111111000000000000000,0.29623799,11111111111111111110000000000000,1,1,1,1
-0.307849613,11111111111100000000000000000000,0.15660761,11111111111111110000000000000000,0,1,1,1
0.876942175,11111111111111111111111110000000,-0.26839673,11111111111111000000000000000000,1,0,0,1
0.393824119,11111111111111111111111000000000,0.98986917,11111111111111111111111111111100,1,1,1,0
-0.285862191,11111111111110000000000000000000,0.32307394,11111111111111111111100000000000,0,1,1,1
-0.959810682,11100000000000000000000000000000,1.02230584,11111111111111111111111111111110,0,0,1,0
0.303008308,11111111111111111110000000000000,-0.25592273,11111111111111000000000000000000,1,1,0,1
0.992715055,11111111111111111111111111111100,-1.02052035,10000000000000000000000000000000,1,0,0,0
